domain,benchmark,horizon,family,family_group,config_id,params_json,fp,tpr,source_type,marker_category,accepted,nontrivial,band_distance
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__a75cd24d,"{""h"": 6, ""k"": 1.25, ""k_consec"": 3}",0.631578947368421,0.5,curve_point,,False,True,0.561578947368421
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__aaa9031e,"{""h"": 3, ""k"": 0.25, ""k_consec"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__b65a7a03,"{""h"": 3, ""k"": 1.5, ""k_consec"": 3}",0.6578947368421053,0.625,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__b89adae5,"{""h"": 12, ""k"": 1.25, ""k_consec"": 3}",0.3947368421052631,0.3125,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__bc402a03,"{""h"": 3, ""k"": 1.25, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__bc484bad,"{""h"": 4, ""k"": 1.25, ""k_consec"": 3}",0.6578947368421053,0.625,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__bc938e06,"{""h"": 8, ""k"": 1.5, ""k_consec"": 1}",0.6842105263157895,0.5,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__bf7b26d5,"{""h"": 4, ""k"": 0.5, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__c2dd3991,"{""h"": 12, ""k"": 0.75, ""k_consec"": 1}",0.6578947368421053,0.5,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__c30840e5,"{""h"": 5, ""k"": 1.25, ""k_consec"": 3}",0.6578947368421053,0.5625,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__ce9d266f,"{""h"": 8, ""k"": 1.5, ""k_consec"": 3}",0.4736842105263157,0.3125,curve_point,,False,True,0.4036842105263157
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__cf5db5cf,"{""h"": 10, ""k"": 1.0, ""k_consec"": 1}",0.7105263157894737,0.5,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d17de140,"{""h"": 5, ""k"": 1.5, ""k_consec"": 1}",0.7105263157894737,0.6875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d1d60ef8,"{""h"": 10, ""k"": 1.0, ""k_consec"": 3}",0.5789473684210527,0.5,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d4bd0556,"{""h"": 4, ""k"": 1.5, ""k_consec"": 1}",0.7894736842105263,0.75,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d4ef1021,"{""h"": 10, ""k"": 1.25, ""k_consec"": 1}",0.6842105263157895,0.5,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d62e7b8a,"{""h"": 4, ""k"": 0.75, ""k_consec"": 3}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d7b3e693,"{""h"": 8, ""k"": 1.0, ""k_consec"": 3}",0.6052631578947368,0.5,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__d883779a,"{""h"": 12, ""k"": 1.5, ""k_consec"": 3}",0.3684210526315789,0.3125,curve_point,,False,True,0.2984210526315789
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__da6c6aca,"{""h"": 6, ""k"": 1.5, ""k_consec"": 3}",0.631578947368421,0.5,curve_point,,False,True,0.561578947368421
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__db9e31db,"{""h"": 8, ""k"": 1.25, ""k_consec"": 1}",0.7105263157894737,0.5,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__dbc0b2d6,"{""h"": 10, ""k"": 0.5, ""k_consec"": 3}",0.6052631578947368,0.8125,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__dd82c2df,"{""h"": 10, ""k"": 1.25, ""k_consec"": 3}",0.4736842105263157,0.3125,curve_point,,False,True,0.4036842105263157
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__e078faaa,"{""h"": 10, ""k"": 0.5, ""k_consec"": 1}",0.7105263157894737,0.8125,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__e3b5a2f2,"{""h"": 5, ""k"": 0.75, ""k_consec"": 3}",0.6842105263157895,0.875,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__e8e70fb9,"{""h"": 3, ""k"": 0.5, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__e9496c59,"{""h"": 4, ""k"": 0.25, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__ec90ac9b,"{""h"": 3, ""k"": 1.0, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__f32f02c1,"{""h"": 12, ""k"": 0.25, ""k_consec"": 3}",0.6578947368421053,0.8125,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__f4e800a4,"{""h"": 5, ""k"": 1.25, ""k_consec"": 1}",0.7631578947368421,0.75,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__f7447e89,"{""h"": 6, ""k"": 0.5, ""k_consec"": 3}",0.6842105263157895,0.875,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__faab991f,"{""h"": 10, ""k"": 0.25, ""k_consec"": 1}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__fb888187,"{""h"": 12, ""k"": 0.25, ""k_consec"": 1}",0.7368421052631579,0.8125,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__0009f089,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 10}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__056e8f06,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 10}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__0a2eceb5,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 8}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__0c29182d,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 10}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__10ffb178,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 5}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__1430584a,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 10}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__16a0192d,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 5}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__19298c3f,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 12}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__1d865725,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 6}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__2255ae62,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 4}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__23684874,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 10}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__2525f595,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__28182e09,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 8}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__2dd00cc1,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 4}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__33fd6396,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 6}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__387e8426,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 8}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__3d690859,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 4}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__3de88f02,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 12}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__40db93d9,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 8}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__41ba52f0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 12}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__4da93d44,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__4dc102e2,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 4}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__597f207a,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 6}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__5f8fe63b,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 5}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__69ecfaa9,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 6}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__69fd1855,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 10}",0.6842105263157895,0.875,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__6b89b5a9,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 6}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__6d27d050,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 10}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__6eb097d8,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 5}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__72e425ae,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 10}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__7772557e,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 8}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__7880e25c,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 5}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__7aee7c29,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 4}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__7bdce23d,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 12}",0.7368421052631579,0.8125,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__7ed7a8c5,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 12}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__7f0db727,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__800d05f4,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__86f9556b,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 12}",0.6842105263157895,0.875,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__889dad7b,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 8}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__89e383c7,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 4}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__8b79ed9f,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 12}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__8b7def79,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 8}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__8cc6fcf5,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 5}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__8fc6f8b9,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 4}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__91777d59,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 10}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__9d25a447,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 8}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__a22397c4,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 6}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__a95b1983,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 5}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__ab928339,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 3}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__abfa1bcf,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__adb81880,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 3}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__af2fc166,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 5}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__b3676287,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 12}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__b6e7ea53,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 8}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__b8480487,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 3}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__bb2bcbc7,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 12}",0.6842105263157895,0.8125,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__bbd046fc,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 10}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__bc56cdde,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 5}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__c1594b31,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 6}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__c1fcf8e1,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 3}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,page_hinkley,fast,page_hinkley__c2a282d9,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 3}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
